volunteer,channel,ETC_EyesOpen,ETC_EyesClosed
S056,PO4,0.16948092557848654,0.1767771523869085
S056,PO8,0.16677089847821555,0.15968313529289138
S056,O1,0.14509068167604752,0.17823639774859287
S056,Oz,0.16885553470919323,0.17719407963310402
S056,O2,0.15655618094642484,0.16197623514696685
S056,Iz,0.18511569731081925,0.18157181571815717
S057,FC5,0.19678966020429436,0.19553887846570772
S057,FC3,0.20658745048988952,0.19074421513445905
S057,FC1,0.2005420054200542,0.18845111528038358
S057,FCz,0.1992912236814676,0.1942880967271211
S057,FC2,0.20075046904315197,0.19720658745048988
S057,FC4,0.20033354179695642,0.1938711694809256
S057,FC6,0.2032520325203252,0.19824890556597874
S057,C5,0.1938711694809256,0.19282885136543673
S057,C3,0.19116114238065457,0.1897018970189702
S057,C1,0.19533041484260996,0.18928496977277465
S057,Cz,0.20366895976652075,0.18845111528038358
S057,C2,0.19074421513445905,0.19678966020429436
S057,C4,0.19699812382739212,0.18469877006462374
S057,C6,0.19720658745048988,0.19074421513445905
S057,CP5,0.18699186991869918,0.19762351469668543
S057,CP3,0.20158432353554304,0.1888680425265791
S057,CP1,0.19824890556597874,0.18720033354179696
S057,CPz,0.20095893266624973,0.18365645194913488
S057,CP2,0.19595580571190327,0.17990410673337504
S057,CP4,0.19699812382739212,0.19720658745048988
S057,CP6,0.19053575151136126,0.18198874296435272
S057,Fp1,0.18928496977277465,0.19262038774233897
S057,Fpz,0.1957473420888055,0.19887429643527205
S057,Fp2,0.20137585991244528,0.19324577861163228
S057,AF7,0.2080466958515739,0.19407963310402335
S057,AF3,0.19053575151136126,0.19824890556597874
S057,AFz,0.1936627058578278,0.20012507817385866
S057,AF4,0.1951219512195122,0.18928496977277465
S057,AF8,0.20241817802793413,0.20137585991244528
S057,F7,0.2086720867208672,0.19949968730456535
S057,F5,0.19533041484260996,0.1930373149885345
S057,F3,0.19804044194288098,0.18782572441109027
S057,F1,0.19074421513445905,0.19491348759641441
S057,Fz,0.19553887846570772,0.19533041484260996
S057,F2,0.18699186991869918,0.20012507817385866
S057,F4,0.20825515947467166,0.19741505107358767
S057,F6,0.19157806962685012,0.2038774233896185
S057,F8,0.19616426933500103,0.1951219512195122
S057,FT7,0.19595580571190327,0.1909526787575568
S057,FT8,0.19282885136543673,0.19241192411924118
S057,T7,0.19637273295809882,0.19699812382739212
S057,T8,0.1957473420888055,0.19949968730456535
S057,T9,0.19678966020429436,0.19658119658119658
S057,T10,0.20012507817385866,0.21200750469043153
S057,TP7,0.20200125078173858,0.1938711694809256
S057,TP8,0.19241192411924118,0.20429435063581405
S057,P7,0.19533041484260996,0.18511569731081925
S057,P5,0.2040858870127163,0.18636647904940587
S057,P3,0.19678966020429436,0.18303106107984157
S057,P1,0.1951219512195122,0.17615176151761516
S057,Pz,0.20596205962059622,0.18594955180321035
S057,P2,0.1936627058578278,0.18032103397957056
S057,P4,0.19595580571190327,0.18303106107984157
S057,P6,0.18991036064206795,0.1890765061496769
S057,P8,0.1938711694809256,0.17823639774859287
S057,PO7,0.19324577861163228,0.17907025224098394
S057,PO3,0.19637273295809882,0.1746925161559308
S057,POz,0.20241817802793413,0.17281634354805087
S057,PO4,0.19199499687304566,0.17719407963310402
S057,PO8,0.1944965603502189,0.17156556180946425
S057,O1,0.1930373149885345,0.17156556180946425
S057,Oz,0.19553887846570772,0.1732332707942464
S057,O2,0.19699812382739212,0.16948092557848654
S057,Iz,0.1978319783197832,0.18449030644152595
S058,FC5,0.18991036064206795,0.1936627058578278
S058,FC3,0.19053575151136126,0.1894934333958724
S058,FC1,0.19220346049614342,0.1903272878882635
S058,FCz,0.19407963310402335,0.19157806962685012
S058,FC2,0.19407963310402335,0.19178653324994788
S058,FC4,0.19011882426516574,0.19741505107358767
S058,FC6,0.19220346049614342,0.19553887846570772
S058,C5,0.18240567021054827,0.19011882426516574
S058,C3,0.19011882426516574,0.19074421513445905
S058,C1,0.18991036064206795,0.203460496143423
S058,Cz,0.19282885136543673,0.18720033354179696
S058,C2,0.18761726078799248,0.19887429643527205
S058,C4,0.19678966020429436,0.1984573691890765
S058,C6,0.19241192411924118,0.19637273295809882
S058,CP5,0.18761726078799248,0.18115488847196165
S058,CP3,0.18594955180321035,0.18928496977277465
S058,CP1,0.19157806962685012,0.20137585991244528
S058,CPz,0.18928496977277465,0.1909526787575568
S058,CP2,0.1888680425265791,0.19470502397331665
S058,CP4,0.18803418803418803,0.1909526787575568
S058,CP6,0.18636647904940587,0.1942880967271211
S058,Fp1,0.1897018970189702,0.18761726078799248
S058,Fpz,0.1855326245570148,0.19241192411924118
S058,Fp2,0.18699186991869918,0.19324577861163228
S058,AF7,0.19616426933500103,0.20116739628934752
S058,AF3,0.19136960600375236,0.1942880967271211
S058,AFz,0.18720033354179696,0.1888680425265791
S058,AF4,0.19324577861163228,0.1936627058578278
S058,AF8,0.1897018970189702,0.19637273295809882
S058,F7,0.18594955180321035,0.18803418803418803
S058,F5,0.1894934333958724,0.19262038774233897
S058,F3,0.1909526787575568,0.18678340629560142
S058,F1,0.1936627058578278,0.19407963310402335
S058,Fz,0.19470502397331665,0.19678966020429436
S058,F2,0.18636647904940587,0.19053575151136126
S058,F4,0.1903272878882635,0.20512820512820512
S058,F6,0.18845111528038358,0.1909526787575568
S058,F8,0.18282259745674379,0.19658119658119658
S058,FT7,0.18469877006462374,0.19157806962685012
S058,FT8,0.18803418803418803,0.19741505107358767
S058,T7,0.18032103397957056,0.19262038774233897
S058,T8,0.18532416093391704,0.19637273295809882
S058,T9,0.18282259745674379,0.19241192411924118
S058,T10,0.18303106107984157,0.1942880967271211
S058,TP7,0.18094642484886386,0.19324577861163228
S058,TP8,0.1897018970189702,0.1930373149885345
S058,P7,0.1930373149885345,0.20658745048988952
S058,P5,0.18386491557223264,0.18157181571815717
S058,P3,0.18699186991869918,0.19491348759641441
S058,P1,0.19157806962685012,0.19199499687304566
S058,Pz,0.18803418803418803,0.18511569731081925
S058,P2,0.18720033354179696,0.18636647904940587
S058,P4,0.18657494267250366,0.20950594121325827
S058,P6,0.18740879716489472,0.2026266416510319
S058,P8,0.18574108818011256,0.20200125078173858
S058,PO7,0.19241192411924118,0.1890765061496769
S058,PO3,0.19220346049614342,0.18594955180321035
S058,POz,0.18532416093391704,0.19178653324994788
S058,PO4,0.1890765061496769,0.20283510527412965
S058,PO8,0.1888680425265791,0.19678966020429436
S058,O1,0.18782572441109027,0.20137585991244528
S058,Oz,0.19157806962685012,0.19116114238065457
S058,O2,0.19116114238065457,0.19887429643527205
S058,Iz,0.18407337919533043,0.18928496977277465
S059,FC5,0.20617052324369398,0.18594955180321035
S059,FC3,0.2047112778820096,0.1930373149885345
S059,FC1,0.20075046904315197,0.19324577861163228
S059,FCz,0.19616426933500103,0.1807379612257661
S059,FC2,0.19637273295809882,0.17844486137169063
S059,FC4,0.19491348759641441,0.1767771523869085
S059,FC6,0.19491348759641441,0.19157806962685012
S059,C5,0.1909526787575568,0.17406712528663748
S059,C3,0.20679591411298728,0.17552637064832186
S059,C1,0.19824890556597874,0.17719407963310402
S059,Cz,0.19470502397331665,0.1780279341254951
S059,C2,0.1938711694809256,0.19053575151136126
S059,C4,0.19491348759641441,0.18178027934125496
S059,C6,0.19595580571190327,0.18386491557223264
S059,CP5,0.20617052324369398,0.17969564311027725
S059,CP3,0.19720658745048988,0.17490097977902855
S059,CP1,0.2080466958515739,0.18344798832603712
S059,CPz,0.20721284135918283,0.18574108818011256
S059,CP2,0.1936627058578278,0.18303106107984157
S059,CP4,0.20137585991244528,0.1888680425265791
S059,CP6,0.1938711694809256,0.19178653324994788
S059,Fp1,0.1992912236814676,0.18219720658745048
S059,Fpz,0.1986658328121743,0.17719407963310402
S059,Fp2,0.19262038774233897,0.18261413383364603
S059,AF7,0.1930373149885345,0.18344798832603712
S059,AF3,0.20158432353554304,0.18344798832603712
S059,AFz,0.19262038774233897,0.1894934333958724
S059,AF4,0.2128413591828226,0.1903272878882635
S059,AF8,0.19678966020429436,0.18261413383364603
S059,F7,0.1938711694809256,0.18678340629560142
S059,F5,0.18865957890348134,0.18365645194913488
S059,F3,0.19407963310402335,0.19616426933500103
S059,F1,0.19262038774233897,0.18198874296435272
S059,Fz,0.19324577861163228,0.17698561601000626
S059,F2,0.20012507817385866,0.1801125703564728
S059,F4,0.19533041484260996,0.18594955180321035
S059,F6,0.1957473420888055,0.1930373149885345
S059,F8,0.20241817802793413,0.1992912236814676
S059,FT7,0.20075046904315197,0.18678340629560142
S059,FT8,0.2047112778820096,0.18740879716489472
S059,T7,0.18574108818011256,0.1951219512195122
S059,T8,0.20012507817385866,0.18261413383364603
S059,T9,0.19220346049614342,0.19011882426516574
S059,T10,0.1999166145507609,0.18240567021054827
S059,TP7,0.18511569731081925,0.19220346049614342
S059,TP8,0.20554513237440067,0.19199499687304566
S059,P7,0.1957473420888055,0.19199499687304566
S059,P5,0.19199499687304566,0.19407963310402335
S059,P3,0.1936627058578278,0.18407337919533043
S059,P1,0.1894934333958724,0.19324577861163228
S059,Pz,0.1957473420888055,0.1882426516572858
S059,P2,0.20429435063581405,0.18323952470293933
S059,P4,0.19699812382739212,0.18365645194913488
S059,P6,0.19741505107358767,0.1807379612257661
S059,P8,0.1938711694809256,0.1861580154263081
S059,PO7,0.20137585991244528,0.1801125703564728
S059,PO3,0.1984573691890765,0.17865332499478842
S059,POz,0.1938711694809256,0.17990410673337504
S059,PO4,0.2005420054200542,0.18344798832603712
S059,PO8,0.1936627058578278,0.17761100687929957
S059,O1,0.19887429643527205,0.16906399833229102
S059,Oz,0.1992912236814676,0.17907025224098394
S059,O2,0.2005420054200542,0.17573483427141964
S059,Iz,0.20617052324369398,0.18449030644152595
S060,FC5,0.1813633520950594,0.15530539920783823
S060,FC3,0.17781947050239733,0.15593079007713154
S060,FC1,0.19720658745048988,0.1438398999374609
S060,FCz,0.2045028142589118,0.14133833646028768
S060,FC2,0.1903272878882635,0.15071919949968732
S060,FC4,0.1942880967271211,0.147383781530123
S060,FC6,0.19553887846570772,0.15572232645403378
S060,C5,0.1801125703564728,0.15801542630810925
S060,C3,0.16823014383989993,0.144673754429852
S060,C1,0.19157806962685012,0.13821138211382114
S060,Cz,0.19053575151136126,0.13529289139045236
S060,C2,0.18657494267250366,0.14488221805294976
S060,C4,0.1807379612257661,0.155513862830936
S060,C6,0.20075046904315197,0.1621846987700646
S060,CP5,0.18344798832603712,0.14363143631436315
S060,CP3,0.1794871794871795,0.1377944548676256
S060,CP1,0.18532416093391704,0.13550135501355012
S060,CPz,0.19658119658119658,0.1384198457369189
S060,CP2,0.19116114238065457,0.12841359182822598
S060,CP4,0.18303106107984157,0.14133833646028768
S060,CP6,0.1930373149885345,0.16885553470919323
S060,Fp1,0.1986658328121743,0.1432145090681676
S060,Fpz,0.1882426516572858,0.1350844277673546
S060,Fp2,0.19762351469668543,0.14675839066082969
S060,AF7,0.19491348759641441,0.13946216385240776
S060,AF3,0.2032520325203252,0.14842609964561185
S060,AFz,0.2047112778820096,0.1398790910986033
S060,AF4,0.19595580571190327,0.1440483635605587
S060,AF8,0.19637273295809882,0.14821763602251406
S060,F7,0.1990827600583698,0.14425682718365646
S060,F5,0.19407963310402335,0.14008755472170106
S060,F3,0.20012507817385866,0.1398790910986033
S060,F1,0.19949968730456535,0.14696685428392744
S060,Fz,0.19678966020429436,0.13341671878257244
S060,F2,0.18845111528038358,0.1342505732749635
S060,F4,0.1984573691890765,0.1357098186366479
S060,F6,0.18991036064206795,0.14175526370648323
S060,F8,0.19157806962685012,0.133833646028768
S060,FT7,0.1944965603502189,0.14967688138419846
S060,FT8,0.19824890556597874,0.152803835730665
S060,T7,0.18032103397957056,0.15363769022305607
S060,T8,0.20033354179695642,0.17219095267875756
S060,T9,0.18782572441109027,0.15572232645403378
S060,T10,0.19241192411924118,0.16531165311653118
S060,TP7,0.18761726078799248,0.16552011673962894
S060,TP8,0.19470502397331665,0.16531165311653118
S060,P7,0.19178653324994788,0.14780070877631854
S060,P5,0.1882426516572858,0.13591828225974567
S060,P3,0.19136960600375236,0.1275797373358349
S060,P1,0.1978319783197832,0.13341671878257244
S060,Pz,0.1957473420888055,0.12862205545132374
S060,P2,0.18865957890348134,0.13946216385240776
S060,P4,0.19074421513445905,0.14509068167604752
S060,P6,0.18594955180321035,0.13883677298311445
S060,P8,0.1903272878882635,0.14133833646028768
S060,PO7,0.19470502397331665,0.13529289139045236
S060,PO3,0.1957473420888055,0.13487596414425682
S060,POz,0.1942880967271211,0.1329997915363769
S060,PO4,0.1986658328121743,0.14029601834479882
S060,PO8,0.1903272878882635,0.14029601834479882
S060,O1,0.19658119658119658,0.14092140921409213
S060,Oz,0.1938711694809256,0.13758599124452783
S060,O2,0.19282885136543673,0.14446529080675422
S060,Iz,0.1897018970189702,0.14675839066082969
S061,FC5,0.17698561601000626,0.18594955180321035
S061,FC3,0.18219720658745048,0.17761100687929957
S061,FC1,0.18323952470293933,0.17844486137169063
S061,FCz,0.18157181571815717,0.1774025432562018
S061,FC2,0.18303106107984157,0.1746925161559308
S061,FC4,0.18865957890348134,0.17510944340212634
S061,FC6,0.1909526787575568,0.17281634354805087
S061,C5,0.18094642484886386,0.17761100687929957
S061,C3,0.18219720658745048,0.1713570981863665
S061,C1,0.1767771523869085,0.17844486137169063
S061,Cz,0.18157181571815717,0.1671878257244111
S061,C2,0.18511569731081925,0.17490097977902855
S061,C4,0.18178027934125496,0.17552637064832186
S061,C6,0.1944965603502189,0.16531165311653118
S061,CP5,0.1774025432562018,0.17510944340212634
S061,CP3,0.19262038774233897,0.1713570981863665
S061,CP1,0.17927871586408173,0.16906399833229102
S061,CPz,0.17010631644777988,0.15947467166979362
S061,CP2,0.19470502397331665,0.15593079007713154
S061,CP4,0.18178027934125496,0.14988534500729622
S061,CP6,0.18052949760266834,0.16447779862414008
S061,Fp1,0.1794871794871795,0.17886178861788618
S061,Fpz,0.1882426516572858,0.1678132165937044
S061,Fp2,0.203460496143423,0.1719824890556598
S061,AF7,0.18407337919533043,0.17823639774859287
S061,AF3,0.18636647904940587,0.17365019804044193
S061,AFz,0.1882426516572858,0.17385866166353972
S061,AF4,0.18532416093391704,0.18157181571815717
S061,AF8,0.19553887846570772,0.1861580154263081
S061,F7,0.1801125703564728,0.17281634354805087
S061,F5,0.18157181571815717,0.17094017094017094
S061,F3,0.18115488847196165,0.17281634354805087
S061,F1,0.19616426933500103,0.1713570981863665
S061,Fz,0.18094642484886386,0.17031478007087764
S061,F2,0.18198874296435272,0.17636022514071295
S061,F4,0.1767771523869085,0.1774025432562018
S061,F6,0.18678340629560142,0.17636022514071295
S061,F8,0.18928496977277465,0.1767771523869085
S061,FT7,0.18115488847196165,0.17281634354805087
S061,FT8,0.18594955180321035,0.1767771523869085
S061,T7,0.16885553470919323,0.18386491557223264
S061,T8,0.18720033354179696,0.16760475297060662
S061,T9,0.1861580154263081,0.17927871586408173
S061,T10,0.1669793621013133,0.1671878257244111
S061,TP7,0.1753179070252241,0.1746925161559308
S061,TP8,0.18991036064206795,0.15926620804669586
S061,P7,0.17573483427141964,0.16135084427767354
S061,P5,0.19241192411924118,0.14925995413800291
S061,P3,0.17365019804044193,0.1486345632687096
S061,P1,0.17781947050239733,0.14300604544506984
S061,Pz,0.18991036064206795,0.14905149051490515
S061,P2,0.1746925161559308,0.15634771732332708
S061,P4,0.1794871794871795,0.15718157181571815
S061,P6,0.18157181571815717,0.15509693558474047
S061,P8,0.18699186991869918,0.15509693558474047
S061,PO7,0.18365645194913488,0.15488847196164268
S061,PO3,0.18720033354179696,0.1452991452991453
S061,POz,0.18449030644152595,0.14946841776110067
S061,PO4,0.17823639774859287,0.14905149051490515
S061,PO8,0.18511569731081925,0.14675839066082969
S061,O1,0.18219720658745048,0.14780070877631854
S061,Oz,0.17927871586408173,0.14905149051490515
S061,O2,0.17927871586408173,0.14488221805294976
S061,Iz,0.18594955180321035,0.15968313529289138
S062,FC5,0.19949968730456535,0.17573483427141964
S062,FC3,0.19616426933500103,0.18219720658745048
S062,FC1,0.19887429643527205,0.17281634354805087
S062,FCz,0.18532416093391704,0.1794871794871795
S062,FC2,0.18636647904940587,0.18344798832603712
S062,FC4,0.18761726078799248,0.17239941630185532
S062,FC6,0.19491348759641441,0.17385866166353972
S062,C5,0.17886178861788618,0.17969564311027725
S062,C3,0.1849072336877215,0.17844486137169063
S062,C1,0.17781947050239733,0.17010631644777988
S062,Cz,0.1909526787575568,0.17385866166353972
S062,C2,0.18845111528038358,0.16489472587033563
S062,C4,0.18323952470293933,0.1617677715238691
S062,C6,0.1780279341254951,0.16593704398582448
S062,CP5,0.17865332499478842,0.17427558890973524
S062,CP3,0.1753179070252241,0.16906399833229102
S062,CP1,0.1897018970189702,0.17865332499478842
S062,CPz,0.19220346049614342,0.16197623514696685
S062,CP2,0.1882426516572858,0.1623931623931624
S062,CP4,0.18803418803418803,0.1669793621013133
S062,CP6,0.1765686887638107,0.17281634354805087
S062,Fp1,0.18845111528038358,0.1765686887638107
S062,Fpz,0.18991036064206795,0.18657494267250366
S062,Fp2,0.18636647904940587,0.18803418803418803
S062,AF7,0.20596205962059622,0.19324577861163228
S062,AF3,0.19720658745048988,0.1957473420888055
S062,AFz,0.1849072336877215,0.17615176151761516
S062,AF4,0.19324577861163228,0.1849072336877215
S062,AF8,0.19949968730456535,0.1807379612257661
S062,F7,0.203460496143423,0.18594955180321035
S062,F5,0.19074421513445905,0.17761100687929957
S062,F3,0.20283510527412965,0.18636647904940587
S062,F1,0.1861580154263081,0.1746925161559308
S062,Fz,0.19741505107358767,0.17927871586408173
S062,F2,0.20241817802793413,0.17698561601000626
S062,F4,0.1990827600583698,0.17969564311027725
S062,F6,0.1897018970189702,0.17406712528663748
S062,F8,0.20158432353554304,0.18344798832603712
S062,FT7,0.18761726078799248,0.18115488847196165
S062,FT8,0.1890765061496769,0.17573483427141964
S062,T7,0.18032103397957056,0.18240567021054827
S062,T8,0.1903272878882635,0.1842818428184282
S062,T9,0.1897018970189702,0.1780279341254951
S062,T10,0.1882426516572858,0.19220346049614342
S062,TP7,0.1765686887638107,0.19157806962685012
S062,TP8,0.18052949760266834,0.1705232436939754
S062,P7,0.17719407963310402,0.18407337919533043
S062,P5,0.18032103397957056,0.17344173441734417
S062,P3,0.1882426516572858,0.160933917031478
S062,P1,0.17615176151761516,0.16447779862414008
S062,Pz,0.17615176151761516,0.15593079007713154
S062,P2,0.17969564311027725,0.15155305399207838
S062,P4,0.1942880967271211,0.15780696268501146
S062,P6,0.18157181571815717,0.1671878257244111
S062,P8,0.18219720658745048,0.16614550760892224
S062,PO7,0.1780279341254951,0.16260162601626016
S062,PO3,0.1780279341254951,0.15947467166979362
S062,POz,0.18052949760266834,0.15051073587658953
S062,PO4,0.19053575151136126,0.150093808630394
S062,PO8,0.1957473420888055,0.15196998123827393
S062,O1,0.18740879716489472,0.16114238065457578
S062,Oz,0.18782572441109027,0.1480091723994163
S062,O2,0.18282259745674379,0.14446529080675422
S062,Iz,0.18449030644152595,0.15864081717740255
S063,FC5,0.203460496143423,0.1903272878882635
S063,FC3,0.20200125078173858,0.19637273295809882
S063,FC1,0.20012507817385866,0.18449030644152595
S063,FCz,0.21304982280592036,0.1888680425265791
S063,FC2,0.20137585991244528,0.19136960600375236
S063,FC4,0.20617052324369398,0.18240567021054827
S063,FC6,0.19887429643527205,0.1951219512195122
S063,C5,0.20846362309776945,0.19720658745048988
S063,C3,0.20116739628934752,0.18928496977277465
S063,C1,0.20012507817385866,0.18720033354179696
S063,Cz,0.20200125078173858,0.18845111528038358
S063,C2,0.20012507817385866,0.19053575151136126
S063,C4,0.19762351469668543,0.19470502397331665
S063,C6,0.19824890556597874,0.1894934333958724
S063,CP5,0.20033354179695642,0.18845111528038358
S063,CP3,0.20075046904315197,0.1888680425265791
S063,CP1,0.20075046904315197,0.1942880967271211
S063,CPz,0.2074213049822806,0.18761726078799248
S063,CP2,0.1930373149885345,0.1890765061496769
S063,CP4,0.19533041484260996,0.18865957890348134
S063,CP6,0.1951219512195122,0.19262038774233897
S063,Fp1,0.1986658328121743,0.18845111528038358
S063,Fpz,0.1942880967271211,0.19011882426516574
S063,Fp2,0.1951219512195122,0.19887429643527205
S063,AF7,0.18803418803418803,0.19262038774233897
S063,AF3,0.1930373149885345,0.1849072336877215
S063,AFz,0.1936627058578278,0.19178653324994788
S063,AF4,0.19637273295809882,0.18532416093391704
S063,AF8,0.1984573691890765,0.1890765061496769
S063,F7,0.1890765061496769,0.20075046904315197
S063,F5,0.20637898686679174,0.1930373149885345
S063,F3,0.20033354179695642,0.18782572441109027
S063,F1,0.1992912236814676,0.19011882426516574
S063,Fz,0.19887429643527205,0.18282259745674379
S063,F2,0.19970815092766311,0.19011882426516574
S063,F4,0.20200125078173858,0.19136960600375236
S063,F6,0.20116739628934752,0.1942880967271211
S063,F8,0.19741505107358767,0.19595580571190327
S063,FT7,0.1957473420888055,0.18574108818011256
S063,FT8,0.19616426933500103,0.1938711694809256
S063,T7,0.19470502397331665,0.19678966020429436
S063,T8,0.19678966020429436,0.1978319783197832
S063,T9,0.20220971440483634,0.19178653324994788
S063,T10,0.1909526787575568,0.20220971440483634
S063,TP7,0.21075672295184492,0.20304356889722744
S063,TP8,0.1944965603502189,0.19282885136543673
S063,P7,0.21450906816760476,0.19220346049614342
S063,P5,0.20304356889722744,0.1861580154263081
S063,P3,0.1951219512195122,0.18928496977277465
S063,P1,0.20846362309776945,0.1938711694809256
S063,Pz,0.19824890556597874,0.19074421513445905
S063,P2,0.20429435063581405,0.1897018970189702
S063,P4,0.19887429643527205,0.1903272878882635
S063,P6,0.20220971440483634,0.2032520325203252
S063,P8,0.217010631644778,0.19491348759641441
S063,PO7,0.19949968730456535,0.18407337919533043
S063,PO3,0.19470502397331665,0.1903272878882635
S063,POz,0.2086720867208672,0.19262038774233897
S063,PO4,0.2047112778820096,0.1936627058578278
S063,PO8,0.2128413591828226,0.19658119658119658
S063,O1,0.21179904106733374,0.18678340629560142
S063,Oz,0.21805294976026685,0.19157806962685012
S063,O2,0.20366895976652075,0.19241192411924118
S063,Iz,0.20241817802793413,0.19324577861163228
S064,FC5,0.203460496143423,0.20554513237440067
S064,FC3,0.20637898686679174,0.20137585991244528
S064,FC1,0.19491348759641441,0.18636647904940587
S064,FCz,0.2092974775901605,0.1957473420888055
S064,FC2,0.20366895976652075,0.1936627058578278
S064,FC4,0.19762351469668543,0.1942880967271211
S064,FC6,0.20679591411298728,0.1930373149885345
S064,C5,0.20200125078173858,0.19407963310402335
S064,C3,0.20137585991244528,0.1897018970189702
S064,C1,0.19637273295809882,0.1936627058578278
S064,Cz,0.1942880967271211,0.18594955180321035
S064,C2,0.20617052324369398,0.2038774233896185
S064,C4,0.19345424223473004,0.18574108818011256
S064,C6,0.1992912236814676,0.19241192411924118
S064,CP5,0.19157806962685012,0.19824890556597874
S064,CP3,0.1938711694809256,0.19178653324994788
S064,CP1,0.20491974150510736,0.1951219512195122
S064,CPz,0.19262038774233897,0.19762351469668543
S064,CP2,0.19220346049614342,0.19553887846570772
S064,CP4,0.20200125078173858,0.19470502397331665
S064,CP6,0.19658119658119658,0.19553887846570772
S064,Fp1,0.19887429643527205,0.1992912236814676
S064,Fpz,0.2074213049822806,0.19074421513445905
S064,Fp2,0.21033979570564937,0.1944965603502189
S064,AF7,0.19678966020429436,0.19053575151136126
S064,AF3,0.2053366687513029,0.18761726078799248
S064,AFz,0.20783823222847614,0.19533041484260996
S064,AF4,0.20721284135918283,0.19116114238065457
S064,AF8,0.20075046904315197,0.19178653324994788
S064,F7,0.20888055034396497,0.19678966020429436
S064,F5,0.20596205962059622,0.18303106107984157
S064,F3,0.203460496143423,0.1944965603502189
S064,F1,0.20158432353554304,0.19074421513445905
S064,Fz,0.19637273295809882,0.18594955180321035
S064,F2,0.1942880967271211,0.19053575151136126
S064,F4,0.19678966020429436,0.19011882426516574
S064,F6,0.21075672295184492,0.1957473420888055
S064,F8,0.20762976860537835,0.1909526787575568
S064,FT7,0.2038774233896185,0.20637898686679174
S064,FT8,0.19949968730456535,0.1890765061496769
S064,T7,0.19470502397331665,0.19241192411924118
S064,T8,0.20637898686679174,0.18803418803418803
S064,T9,0.1930373149885345,0.18865957890348134
S064,T10,0.21325828642901815,0.1890765061496769
S064,TP7,0.19553887846570772,0.20179278715864082
S064,TP8,0.20283510527412965,0.19658119658119658
S064,P7,0.19282885136543673,0.1842818428184282
S064,P5,0.19699812382739212,0.18782572441109027
S064,P3,0.19595580571190327,0.1978319783197832
S064,P1,0.1936627058578278,0.18699186991869918
S064,Pz,0.18928496977277465,0.1942880967271211
S064,P2,0.19178653324994788,0.17844486137169063
S064,P4,0.1938711694809256,0.1767771523869085
S064,P6,0.19407963310402335,0.1888680425265791
S064,P8,0.19970815092766311,0.1794871794871795
S064,PO7,0.19595580571190327,0.19241192411924118
S064,PO3,0.19616426933500103,0.18365645194913488
S064,POz,0.20033354179695642,0.18303106107984157
S064,PO4,0.19407963310402335,0.1767771523869085
S064,PO8,0.19949968730456535,0.17615176151761516
S064,O1,0.1990827600583698,0.18282259745674379
S064,Oz,0.20116739628934752,0.17844486137169063
S064,O2,0.19241192411924118,0.18282259745674379
S064,Iz,0.21450906816760476,0.19616426933500103
S065,FC5,0.20033354179695642,0.18740879716489472
S065,FC3,0.19178653324994788,0.18699186991869918
S065,FC1,0.19699812382739212,0.18240567021054827
S065,FCz,0.19074421513445905,0.18303106107984157
S065,FC2,0.18636647904940587,0.1774025432562018
S065,FC4,0.19553887846570772,0.18282259745674379
S065,FC6,0.2032520325203252,0.18657494267250366
S065,C5,0.1909526787575568,0.19053575151136126
S065,C3,0.19658119658119658,0.19053575151136126
S065,C1,0.18157181571815717,0.16906399833229102
S065,Cz,0.1855326245570148,0.18761726078799248
S065,C2,0.1957473420888055,0.18657494267250366
S065,C4,0.2045028142589118,0.1882426516572858
S065,C6,0.18657494267250366,0.18303106107984157
S065,CP5,0.19136960600375236,0.18303106107984157
S065,CP3,0.19199499687304566,0.17427558890973524
S065,CP1,0.18699186991869918,0.17490097977902855
S065,CPz,0.18511569731081925,0.17886178861788618
S065,CP2,0.18365645194913488,0.16593704398582448
S065,CP4,0.18574108818011256,0.17385866166353972
S065,CP6,0.1842818428184282,0.1746925161559308
S065,Fp1,0.19804044194288098,0.1903272878882635
S065,Fpz,0.20158432353554304,0.18720033354179696
S065,Fp2,0.19720658745048988,0.18344798832603712
S065,AF7,0.20200125078173858,0.1894934333958724
S065,AF3,0.1938711694809256,0.18699186991869918
S065,AFz,0.1930373149885345,0.19011882426516574
S065,AF4,0.19699812382739212,0.18178027934125496
S065,AF8,0.203460496143423,0.18720033354179696
S065,F7,0.2005420054200542,0.18991036064206795
S065,F5,0.18720033354179696,0.19220346049614342
S065,F3,0.1888680425265791,0.1842818428184282
S065,F1,0.2026266416510319,0.17844486137169063
S065,Fz,0.19616426933500103,0.17907025224098394
S065,F2,0.1909526787575568,0.1807379612257661
S065,F4,0.1936627058578278,0.18928496977277465
S065,F6,0.19345424223473004,0.18678340629560142
S065,F8,0.20075046904315197,0.1746925161559308
S065,FT7,0.1999166145507609,0.18178027934125496
S065,FT8,0.18845111528038358,0.20241817802793413
S065,T7,0.1990827600583698,0.19345424223473004
S065,T8,0.1882426516572858,0.1992912236814676
S065,T9,0.19720658745048988,0.19616426933500103
S065,T10,0.19658119658119658,0.20137585991244528
S065,TP7,0.1986658328121743,0.19407963310402335
S065,TP8,0.20179278715864082,0.18845111528038358
S065,P7,0.2053366687513029,0.18323952470293933
S065,P5,0.20075046904315197,0.1684386074629977
S065,P3,0.20137585991244528,0.17281634354805087
S065,P1,0.1897018970189702,0.1617677715238691
